Unnamed: 0,YEAR_MONTH,MATERIAL_CODE,SUM(A.SALES_QTY_TOT)
,2023-01,471310008130200,458.45
,2023-01,471100053600105,14.98
,2023-02,6211610,461.72
,2023-02,6321305,465.64
,2023-02,6321101,1417.28
,2023-03,151200032810500,1954.92
,2023-03,171409090211100,949.05
,2023-03,451900022301501,843.84
,2023-01,471100063400700,193.76
,2023-02,471305006130200,1786.28
,2023-01,471406565400300,276.69
,2023-02,612100516,141.64
,2023-02,461800505110101,627.45
,2023-02,461800010325101,34.74
,2023-01,461800014400101,61.7
,2023-01,471100080330205,196.65
,2023-02,171409090100700,1095.16
,2023-02,471100080330200,848.06
,2023-02,171407777100700,719.05
,2023-03,171409090700200,608.74
,2023-02,461801805020001,123.38
,2023-03,451100036400900,78.83
,2023-03,471100048330200,791.61
,2023-02,171406565331000,514.57
,2023-03,614330200,179.76
,2023-03,471100090336300,510.52
,2023-03,6211900,378.74
,2023-01,451900020400301,160.17
,2023-03,171409090710200,233.74
,2023-01,461800010400901,107.62
,2023-02,611400300,298.92
,2023-03,461800016325401,1000.77
,2023-02,451900025330201,255.96
,2023-02,614211400,2439.98
,2023-02,171610050130205,236.13
,2023-02,6321102,3681.56
,2023-03,471100090336500,695.68
,2023-01,471100050400500,24.81
,2023-01,471100050600200,395.33
,2023-01,451103305330200,41.98
,2023-01,461800007325101,10.27
,2023-01,151100016330200,54.56
,2023-01,471100053400500,181.69
,2023-01,981200016800100,2305.41
,2023-01,171407777301200,94.34
,2023-01,151200028800300,58.98
,2023-02,471100058330200,232.81
,2023-01,471100063331700,2.92
,2023-03,461800014410301,68.85
,2023-03,471100063337400,108.24
,2023-01,221014028400300,63.54
,2023-03,471100050600200,61.82
,2023-01,6411801,59.56
,2023-02,472115080130200,678.24
,2023-03,614100716,256.84
,2023-01,171100085330200,15.42
,2023-01,611100700,11.16
,2023-01,6211912,148.44
,2023-02,615050016,107.1
,2023-03,6321101,778.5
,2023-03,161200012120201,38.48
,2023-01,471100048400305,21.56
,2023-03,451103305330200,3.5
,2023-01,461800007502601,189.97
,2023-01,981630090130200,140.73
,2023-03,471100085330205,25.42
,2023-02,161200008810502,70.24
,2023-02,471100090331700,313.16
,2023-02,981625082130200,264.58
,2023-01,471100071331700,8.68
,2023-01,451100036401000,93.85
,2023-01,451100028400900,32.73
,2023-03,471100090330205,155.88
,2023-02,461800505020001,38.12
,2023-03,451900022400301,16.68
,2023-01,171407777610100,36.29
,2023-02,471100080330205,122.45
,2023-01,471100056330205,74.62
,2023-03,471100075400300,57.81
,2023-01,451100045600100,19.2
,2023-01,451100032330300,114.78
,2023-03,631210200,2.44
,2023-03,623215000,300.38
,2023-03,451100045605200,65.55
,2023-02,471100063401150,58.0
,2023-02,471100056331700,35.94
,2023-02,615401000,82.34
,2023-02,623405300,211.8
,2023-02,471104605331600,125.3
,2023-02,471100050400500,16.86
,2023-02,171409090301200,125.03
,2023-02,614400500,174.43
,2023-01,471100050130200,30.5
,2023-03,981200012800100,51.48
,2023-01,6211903,22.64
,2023-01,461800012020001,45.68
,2023-01,461800014020001,20.68
,2023-01,4520168,78.08
,2023-02,471100063301200,72.14
,2023-02,471100063337400,161.98
,2023-03,614400500,85.2
,2023-01,614100700,29.98
,2023-03,471100090301200,18.78
,2023-01,451900022400901,93.42
,2023-02,614330200,10.26
,2023-01,471100050400700,13.56
,2023-01,471100053330205,34.78
,2023-03,471100050400500,28.66
,2023-03,471100053400305,61.3
,2023-03,161200010810502,137.92
,2022-07,471100056331605,13.06
,2022-10,4500104,69.36
,2022-10,4540163,53.18
,2022-06,461800014325301,12.36
,2023-03,461800010503401,60.66
,2022-11,471100066610350,19.38
,2019-04,151200025800300,5136.62
,2019-04,171620075130205,110.01
,2019-04,6313101,123809.67
,2019-05,161200008800102,1051.52
,2019-05,171407777100700,942.92
,2019-05,461800505330201,274.45
,2019-05,171615075130205,178.81
,2019-05,171409090700100,97.65
,2019-04,171100085400700,101.85
,2019-04,451100040330200,880.89
,2019-04,461800007301301,437.22
,2019-04,461800505520301,226.04
,2019-04,171406565400100,135.31
,2019-04,451100025400700,70.43
,2019-04,171615075130205,129.22
,2019-11,171615075130200,7491.77
,2019-11,171610050130200,9928.21
,2019-11,6213200,7344.78
,2019-04,161200008800303,43.61
,2019-11,471100045330200,1333.76
,2019-04,161200010800103,5.5
,2019-04,6321307,53.58
,2019-04,471310010130200,939.11
,2019-04,461800505301201,1150.66
,2019-04,151200020810500,288.95
,2019-11,451103305330200,268.5
,2019-05,471100056330200,223.34
,2019-11,461800010330201,858.29
,2019-11,471100063400700,30.87
,2019-11,451900022301501,485.81
,2019-11,471100056400300,974.8
,2019-11,171406565100600,143.64
,2019-11,171409090210100,2610.71
,2019-11,451100032400300,969.8
,2019-11,461800018400501,6.29
,2019-11,451100022330200,802.57
,2019-11,451100036400300,823.1
,2019-11,471100053330200,1246.31
,2019-11,161200008800302,5347.08
,2019-11,4500016,1186.94
,2019-04,161200008800101,1649.62
,2019-11,471708016700229,216.94
,2019-04,161200012800303,233.9
,2019-04,461800016330201,2748.81
,2019-10,161200012800301,11848.37
,2019-10,171615075130200,5378.88
,2019-10,151200016800300,28261.88
,2019-05,614100700,26898.25
,2019-11,451100036400700,331.93
,2019-05,171100085400700,264.3
,2019-05,171100080401000,39.14
,2019-10,615210119,20447.54
,2019-10,6211903,41.2
,2019-10,6321309,2073.52
,2019-10,171409090210500,415.63
,2019-10,6211411,7377.58
,2019-10,451100022330200,614.61
,2019-10,461800007110101,297.24
,2019-05,171610050130205,166.54
,2019-05,171407777100600,833.78
,2019-05,151200016810500,811.9
,2019-04,471100045400300,669.9
,2019-10,461800006301701,814.92
,2019-10,461800007530201,6886.83
,2019-10,471309006130200,377.76
,2019-10,171407777100700,938.57
,2019-10,171407777400300,335.56
,2019-10,471307510130200,678.44
,2019-10,171100071330200,114.55
,2019-10,6219103,734.84
,2019-10,6321307,57.64
,2019-10,471100050331600,168.58
,2019-05,171100090409900,84.21
,2019-04,471100056610200,31.56
,2019-05,981200012800300,577.38
,2019-10,615050016,128.24
,2019-05,171407777400500,301.34
,2019-10,471100053330200,622.57
,2019-05,151200036800300,828.74
,2019-04,614100716,471.22
,2019-04,6211411,1704.76
,2019-05,471104605330200,143.01
,2019-10,171100080400300,156.61
,2019-05,171100090400700,125.0
,2019-10,471100050330200,1162.55
,2019-05,615400300,193.53
,2019-05,171407777330700,1097.57
,2019-10,171100075330200,75.76
,2019-10,471100045130200,71.85
,2019-05,451100040400500,95.06
,2019-10,6324302,25373.44
,2019-11,471100071330200,618.52
,2019-11,471100056331600,166.88
,2019-11,471100065400300,177.36
,2019-05,171407777409900,123.31
,2019-05,612100516,121.0
,2019-11,461800008400301,101.99
,2019-11,171409090210200,707.87
,2019-11,461800008325101,162.84
,2019-05,451100028400500,86.41
,2019-10,161200008120201,175.1
,2019-11,461800008301501,770.27
,2019-11,161200010800303,459.17
,2019-11,461800014301501,320.8
,2019-05,471100045400500,156.95
,2019-05,614210500,163.04
,2019-05,171409090400600,160.1
,2019-11,171307506130200,622.56
,2019-05,461800014130201,12.44
,2019-11,451100020400300,600.87
,2019-05,451103305400300,57.77
,2019-11,161200008800303,756.33
,2019-11,161200010810502,473.77
,2019-06,461800008330201,194.63
,2019-11,461800020330201,20.83
,2019-06,171407777330200,239.0
,2019-06,612409900,497.68
,2019-06,161200008120201,614.44
,2019-11,471100045400500,89.88
,2019-11,471100056400700,378.78
,2019-11,471100053600200,103.94
,2019-11,461800007110101,434.19
,2019-05,171407777350100,178.95
,2019-11,161200010810501,210.26
,2019-06,161200008800303,572.51
,2019-11,171406565100704,31.24
,2019-05,171407777410300,79.54
,2019-05,451100030400700,86.08
,2019-06,6213200,4738.36
,2019-06,6411500,4745.0
,2019-06,461800505520501,1529.59
,2019-06,461800007110101,1928.45
,2019-06,461800012400301,150.59
,2019-06,171406565210200,341.3
,2019-06,171407777401000,57.72
,2019-06,6219103,624.17
,2019-05,451100036600200,3.47
,2019-06,451900022330201,325.11
,2019-06,613400600,30.58
,2019-11,461800012325201,127.15
,2019-06,471100056600200,91.68
,2019-06,471100071330200,49.59
,2019-11,6321307,118.92
,2019-06,161200010800102,2232.31
,2019-06,161800010301501,61.07
,2019-06,171100071330200,198.21
,2019-06,461800007301601,425.22
,2019-06,171406565400500,572.23
,2019-06,471100058610300,268.68
,2019-06,461800016400301,277.37
,2019-06,611100507,60.94
,2019-06,612100707,158.44
,2019-06,471310008130200,636.42
,2019-06,171406565330200,374.76
,2019-06,611100700,262.56
,2019-06,615210100,581.96
,2019-06,471100056330200,416.01
,2019-06,451100040130200,1154.4
,2019-06,471100063400300,179.28
,2019-10,471100065330226,53.01
,2019-10,471100060400500,201.83
,2019-11,451100032400700,46.78
,2019-06,451100030400700,86.2
,2019-06,171100085330200,366.23
,2019-06,612100516,64.48
,2019-06,471100053400300,503.97
,2019-06,171100085400300,46.32
,2019-06,161800010110101,38.61
,2019-06,171407777410100,56.44
,2019-06,171100080400200,160.91
,2019-06,615050016,229.16
,2019-04,6311304,2524.42
,2019-04,171409090330700,133.32
,2019-04,471100050605200,21.88
,2019-04,471100071130200,441.56
,2019-04,171406565400400,60.5
,2019-06,161800006301501,81.37
,2019-06,171100080401000,36.6
,2019-04,451100040331700,23.96
,2019-04,451103305330200,57.81
,2019-04,471708016700229,535.83
,2019-04,451103305400700,12.53
,2019-04,451900028330201,33.64
,2019-04,4500054,261.54
,2019-04,171407575100700,4.92
,2019-04,614400500,186.29
,2019-04,221014028400300,13.08
,2019-04,171100080400200,9.46
,2019-04,451100036331300,29.96
,2019-04,461800008530101,22.97
,2019-04,171100080401000,4.67
,2019-04,161200010120202,48.9
,2019-04,471104605330200,47.09
,2019-11,461800010110101,41.67
,2019-04,471100068400300,67.72
,2019-10,461800008325101,42.66
,2019-04,171100085330200,13.04
,2019-04,471100060330226,7.06
,2019-10,451100036400300,669.63
,2019-10,471104605400300,194.53
,2019-04,161200010810503,22.72
,2019-10,461800605301301,49.86
,2019-10,615400300,605.17
,2019-04,471100071400300,9.9
,2019-06,171406565400400,353.55
,2019-10,171310008130200,117.06
,2019-06,615331700,30.46
,2019-06,451900020301501,211.04
,2019-06,171100090400500,14.3
,2019-06,171100090400700,15.41
,2019-07,151200020800300,14805.92
,2019-07,171620075130200,1743.74
,2019-07,171407777100600,1003.46
,2019-07,461800010110101,485.88
,2019-07,171610050130200,3734.42
,2019-07,171409090100600,1209.44
,2019-07,451100040400700,191.31
,2019-07,6311304,2102.04
,2019-07,461800016301501,579.77
,2019-07,981200016800300,1100.77
,2019-07,171615075130205,507.63
,2019-07,461800016330201,2413.49
,2019-07,471100065400300,455.55
,2019-07,171100090330200,367.41
,2019-06,471100071610100,9.34
,2019-07,471100058330200,98.67
,2019-07,451100022330200,949.67
,2019-07,171612565130205,87.75
,2019-07,461800016400301,275.89
,2019-07,471100056400700,137.53
,2019-07,451100042330200,429.81
,2019-07,613400404,157.96
,2019-07,614100416,79.28
,2019-07,161200012800103,16.38
,2019-07,171409090700300,218.48
,2019-07,171610050130205,154.25
,2019-07,6411801,120.02
,2019-07,161800006301301,31.63
,2019-07,161200010800303,355.33
,2019-07,461800008400301,29.26
,2019-07,461800505520101,91.89
,2019-06,471100056401000,0.67
,2019-07,613400400,127.04
,2019-07,461800008530201,1022.45
,2019-07,171409090410300,140.9
,2019-07,171409090100500,110.9
,2019-09,461800008110101,986.69
,2019-08,471100056600200,154.0
,2019-08,471100060400300,306.89
,2019-08,161200010800301,14495.87
,2019-08,171407777210200,388.7
,2019-08,471100056400300,1102.78
,2019-08,451100040301500,235.34
,2019-09,161200010800302,2268.39
,2019-08,171409090210200,393.09
,2019-08,171615075130200,6156.6
,2019-08,461800014400301,123.54
,2019-08,461800016400301,328.78
,2019-09,471100045330200,1178.11
,2019-08,171409090100600,226.27
,2019-08,451120064710100,7070.81
,2019-08,461800008530201,1325.48
,2019-08,471104605400300,687.04
,2019-08,161200008800303,406.08
,2019-09,461800014330201,918.63
,2019-07,471100063401100,113.73
,2019-08,6321306,1368.56
,2019-08,6211610,766.2
,2019-09,171100090330200,427.16
,2019-09,614400500,780.51
,2019-08,451100032400100,1324.95
,2019-08,161200010800303,248.14
,2019-08,6313101,75377.87
,2019-08,171407777400300,1252.45
,2019-09,471100045400300,1232.65
,2019-09,451900020330201,422.47
,2019-08,461800016400701,84.04
,2019-08,471100063400700,325.78
,2019-08,451100040610300,174.56
,2019-08,161200008800102,163.51
,2019-09,471100060400300,132.55
,2019-09,472115080130200,1626.48
,2019-08,471100056400900,2.0
,2019-08,471100071330200,231.73
,2019-09,471100058330200,192.2
,2019-08,171406565331000,206.92
,2019-08,615100716,578.86
,2019-09,461800018400301,308.08
,2019-09,471310010130200,272.01
,2019-09,6311304,1819.66
,2019-09,611100707,325.7
,2019-09,171409090100500,382.76
,2019-09,161200010120201,249.04
,2019-09,611100716,1647.66
,2019-08,461800505520901,274.36
,2019-09,451100032400100,385.65
,2019-09,451100036400700,85.93
,2019-09,461800018301501,239.71
,2019-07,451100028400500,7.14
,2019-08,612100716,1345.3
,2019-08,471100065400300,175.1
,2019-09,471100071610100,21.38
,2019-08,611100707,296.96
,2019-08,4500023,826.14
,2019-09,171407777400400,222.14
,2019-07,614100600,971.78
,2019-07,171100085400300,13.35
,2019-08,471100045400600,134.78
,2019-09,471307506130200,606.63
,2019-09,171407777210200,381.52
,2019-08,451100040331300,122.38
,2019-08,981200025800100,409.19
,2019-09,451900022301501,339.66
,2019-08,461800020400301,33.18
,2019-09,471100071400300,30.86
,2019-08,161800012301501,7.29
,2019-08,171409090210500,264.34
,2019-08,161200012810502,138.66
,2019-09,171406565350100,59.97
,2019-09,169900000999999,53.61
,2019-09,451100032130200,13.99
,2019-09,471100063400300,918.11
,2019-08,151200036800300,631.58
,2019-09,461800012400301,194.83
,2019-08,161200012810501,41.22
,2019-09,171407777330850,195.04
,2019-09,623210200,625.09
,2019-08,171100090400500,23.18
,2019-09,451100040400700,3.38
,2019-07,461800014110101,46.27
,2019-09,161800006110101,21.9
,2019-07,614301200,43.56
,2019-08,171406565350100,95.99
,2019-08,471100071400700,29.77
,2019-10,171407777410100,28.22
,2019-09,461800020400301,136.23
,2019-09,451100028400300,28.36
,2019-07,161200012810501,71.36
,2019-09,171100090400200,78.32
,2019-08,171407777710100,29.37
,2019-07,613400500,99.34
,2019-07,451100032130200,16.47
,2019-07,471708016700229,185.36
,2019-07,471100063331700,110.93
,2019-07,151200016800305,478.16
,2019-08,981200020800300,46.03
,2019-09,461800012110101,6.22
,2019-07,614330700,248.16
,2019-10,614330200,428.95
,2019-08,171409090700100,41.78
,2019-08,6211902,41.56
,2019-09,471100063410200,218.57
,2019-08,4500054,97.4
,2019-08,171409090400400,65.84
,2019-09,461800020310101,10.53
,2019-09,471100058610300,105.58
,2019-08,161200010810503,4.8
,2019-08,614100416,116.8
,2019-09,461800505520601,33.41
,2019-07,451100040400500,9.72
,2019-08,171409090410300,21.82
,2019-09,171409090210500,482.05
,2019-07,471100050400326,11.74
,2019-07,471100050600200,25.38
,2019-11,471100063401100,71.37
,2019-08,451100032130200,34.71
,2019-08,612409900,164.88
,2019-09,171409090400600,10.27
,2019-08,171406565400400,63.65
,2019-09,171409090301200,72.8
,2019-09,171409090409900,143.08
,2019-09,6219105,15.02
,2019-09,614050016,29.24
,2019-11,171409090700200,430.48
,2019-11,471104605400700,14.43
,2019-11,171409090710200,315.2
,2019-11,171620075130205,169.84
,2019-11,612100600,19.52
,2019-11,461800018301501,114.66
,2019-11,161800012400301,6.03
,2019-11,161200010800101,416.91
,2019-09,612409900,10.97
,2019-09,471100045400600,7.93
,2019-11,615100716,61.2
,2019-09,161200010800103,2.96
,2019-09,171407777331000,149.7
,2019-11,171100090409900,40.34
,2019-11,6219105,22.02
,2019-10,461800014400301,79.93
,2019-10,613400300,62.16
,2019-11,461800006301701,144.84
,2019-10,6211912,215.3
,2019-10,161200010120201,178.76
,2019-07,171407777400700,0.58
,2019-06,471100063600200,22.84
,2019-10,461800010501501,20.68
,2019-10,451100030400700,7.88
,2019-10,471100053600100,11.08
,2019-06,612050007,25.14
,2019-10,171409090710200,27.46
,2019-06,471709025705229,96.2
,2019-06,171100080331700,81.82
,2019-07,471100045400326,29.0
,2019-06,451100036130200,7.68
,2019-10,612409900,13.81
,2019-10,451100023710100,42.78
,2019-05,171409090400100,57.78
,2019-05,471100056401000,1.5
,2019-10,171409090400600,27.12
,2019-05,171407777610100,48.68
,2019-04,161800012330201,9.72
,2019-05,461800007330201,2.04
,2019-10,4500058,51.18
,2019-10,451100036600200,2.8
,2019-10,171406565331000,117.66
,2019-09,614301200,23.48
,2019-09,4500018,49.8
,2019-12,161200010800301,18811.52
,2019-12,471309006130200,460.51
,2019-12,151200020810500,1185.18
,2019-12,151200020800300,25220.47
,2019-12,471307508130200,2764.78
,2019-12,451120064710100,3511.12
,2019-12,451100040400300,1235.89
,2019-12,461800012330201,10243.06
,2019-12,451100042330200,1350.95
,2019-12,613400400,169.96
,2019-12,615100600,339.9
,2019-12,171100090400300,352.36
,2019-12,171409090301200,247.66
,2019-12,471100060330200,273.4
,2019-12,623211000,2527.35
,2019-11,171406565211000,171.83
,2019-12,461800505301201,12364.38
,2019-12,451100022400300,415.61
,2019-12,171409090210500,291.3
,2019-12,171100063400700,456.19
,2019-12,171100090409900,23.16
,2019-12,461800016330201,2492.68
,2019-12,171406565400400,422.63
,2019-11,151200016800305,29.54
,2019-12,612100507,141.06
,2019-12,171406565100700,2658.8
,2019-12,461800010400301,404.19
,2019-12,451100036130200,133.84
,2019-12,451900025301501,390.32
,2019-12,461800020301501,123.86
,2019-12,171100085330200,421.15
,2019-12,151200020800305,99.96
,2019-11,171409090410100,59.06
,2019-12,471100068410300,642.62
,2019-12,6213200,22141.32
,2019-12,451900028301501,86.98
,2019-11,171407575100600,3.68
,2019-11,612400200,5.58
,2019-12,451100028400700,162.53
,2019-12,171407777330800,54.5
,2019-12,171100068330200,24.23
,2019-12,6219105,100.38
,2019-11,612050016,97.4
,2019-11,614400300,10.84
,2019-12,171407777410100,225.86
,2019-12,615400300,205.46
,2020-01,471100068330200,229.09
,2020-01,611100716,2932.0
,2020-01,161200012800102,767.98
,2019-12,171610050130205,1584.29
,2020-01,471100053400300,1255.15
,2020-01,471104605400300,1053.51
,2020-01,6211912,302.06
,2019-12,471100053130226,23.89
,2020-01,171615075130200,7471.66
,2020-01,451100022330200,676.63
,2020-01,451100036130200,130.49
,2020-01,161200012800303,339.46
,2020-01,151200025810500,1545.85
,2019-12,471100050331600,36.28
,2020-01,171612565130200,1397.8
,2020-01,171610050130205,1020.42
,2020-01,451100025330200,1372.25
,2020-01,615100620,123.54
,2020-01,161800006301301,58.43
,2019-12,451100032330226,82.84
,2020-01,451100032330200,1068.34
,2020-01,6321307,29.0
,2020-01,171309006130200,250.83
,2020-01,471310008130200,519.32
,2020-01,461800020330201,16.61
,2020-01,171100063330200,114.2
,2020-01,171406565210200,102.31
,2020-01,171409090400400,82.73
,2020-01,171406565100704,64.24
,2019-11,471100045301200,161.54
,2019-12,171406565211000,62.0
,2019-11,171406565350100,26.68
,2020-01,461800505520301,1032.63
,2020-01,614401000,324.2
,2020-01,6211903,103.4
,2019-11,451900032301501,25.25
,2020-01,471307510130200,689.42
,2020-01,161200010800103,9.91
,2019-12,461800018301501,39.44
,2019-12,161200008800102,135.8
,2020-01,461800605301201,62.65
,2020-01,451100042400700,22.62
,2020-01,471100045301200,74.36
,2019-12,471100050301500,179.1
,2020-01,471100068610300,148.96
,2020-01,461800505520101,61.58
,2019-12,611050100,30.38
,2020-01,151200016800305,438.28
,2020-01,461800007520201,2.1
,2020-01,451100032400500,17.51
,2019-12,171406565400600,9.83
,2019-12,451100040330226,5.84
,2020-01,171407777400300,1539.14
,2020-01,451103305400700,4.95
,2020-01,171407777100400,20.84
,2020-01,612050016,82.26
,2019-12,171100063400304,27.9
,2019-12,451900020400301,128.56
,2019-12,171409090700100,88.88
,2019-12,615400504,24.42
,2019-12,615040000,19.12
,2019-12,461800018110101,2.01
,2020-01,451100045400300,29.02
,2020-02,471100050301500,84.9
,2020-02,451120064710100,3582.06
,2020-02,161200008810501,196.23
,2020-02,461800008530201,809.34
,2020-02,615100716,1163.74
,2020-02,981200016800300,6693.08
,2020-02,4500060,3349.0
,2020-02,6321309,2132.54
,2020-02,6313101,207676.3
,2020-02,6211903,62.36
,2020-02,151200016800300,11936.7
,2020-02,615301500,87.26
,2020-02,614210500,2352.44
,2020-02,161200012800303,225.66
,2020-02,471100060400500,32.42
,2020-02,471307510130200,807.18
,2020-01,614210500,1330.46
,2020-02,171620075130205,443.35
,2020-02,451999999020001,112.14
,2020-02,471100063130200,453.27
,2020-01,451900032301501,25.28
,2020-02,981306506130200,810.79
,2020-02,171615075130205,1709.96
,2020-02,471100063400300,290.96
,2020-01,615210500,663.62
,2020-03,6311301,4314.09
,2020-03,6321309,2928.64
,2020-03,161200008800301,18210.35
,2020-03,171406565400300,993.67
,2020-03,171615075130200,6554.8
,2020-01,451100028610300,30.0
,2020-03,471100050330200,877.73
,2020-03,151200020800300,6454.29
,2020-03,4500060,583.42
,2020-03,171407777100700,1012.66
,2020-01,171100068610300,62.34
,2020-01,471709025705229,24.99
,2020-03,471100063130200,165.4
,2020-01,6211601,1036.04
,2020-01,451100023710100,378.41
,2020-02,171407777400400,228.27
,2020-02,614400600,27.88
,2020-02,451100032605200,27.28
,2020-03,6321306,975.44
,2020-03,451100032400300,353.24
,2020-01,169900000999999,46.72
,2020-02,171407777400500,373.2
,2020-02,461800605301201,30.92
,2020-01,615401000,15.16
,2020-02,461800014301501,26.88
,2020-02,161200012120201,191.3
,2020-02,171409090020000,17.94
,2020-03,161200008800303,323.35
,2020-03,161200010800303,166.58
,2020-03,471100063400300,1513.98
,2020-01,451100040400326,9.6
,2020-01,611400100,15.56
,2020-02,171100068400330,29.75
,2020-02,461800007501501,613.16
,2020-02,981305006130200,171.59
,2020-02,6211602,72.34
,2020-02,615210200,33.88
,2020-03,471100058400300,26.56
,2020-03,161200010810501,651.71
,2020-03,171406565210200,351.5
,2020-01,4500056,396.36
,2020-02,171406565210200,40.24
,2020-02,623211000,132.53
,2020-02,471100050400200,3.26
,2020-02,171407777330850,194.91
,2020-04,461800012301501,22.9
,2020-05,4500060,3376.98
,2020-05,6313101,61297.18
,2020-05,161200012800102,40.35
,2020-05,981200016800300,1689.59
,2020-05,615050100,78.48
,2020-05,451100025400300,582.02
,2020-05,461800016301501,330.53
,2020-05,171100080330200,464.3
,2020-05,171100065400330,64.7
,2020-05,171620075130200,232.17
,2020-05,461800007110101,444.17
,2020-05,471104605400300,203.79
,2020-05,451900020330201,239.56
,2020-06,451100032330200,1000.22
,2020-06,471307508130200,363.46
,2020-06,461800007301201,1371.67
,2020-03,161200008810502,308.83
,2020-03,171409090400200,53.26
,2020-05,461800014301501,204.31
,2020-05,6211900,327.3
,2020-05,615100600,227.32
,2020-05,171100080400300,171.78
,2020-05,615100716,654.74
,2020-03,471100056330200,517.18
,2020-04,161200012800303,62.62
,2020-05,161200012800303,247.84
,2020-05,611330200,811.4
,2020-05,451100040400300,144.75
,2020-05,614330200,6.28
,2020-05,451100032130200,11.51
,2020-05,471100050600200,84.55
,2020-03,471104605400300,444.41
,2020-04,451100025330200,270.74
,2020-04,161200010810502,1.17
,2020-05,471500125130200,332.2
,2020-06,471100045330200,706.65
,2020-06,161200012800101,2930.54
,2020-03,471104605330200,224.04
,2020-03,451100028400300,267.06
,2020-03,612100716,389.2
,2020-05,451100028400300,444.07
,2020-03,171100075330200,151.14
,2020-03,171406565331000,235.25
,2020-03,171309006130200,27.62
,2020-03,171307506130200,9.91
,2020-04,171100080400300,13.83
,2020-05,623345100,1590.75
,2020-05,461800505520301,246.57
,2020-06,461800016330201,1095.24
,2020-02,161200010800103,0.63
,2020-03,614100716,2733.42
,2020-04,171610050130200,55.84
,2020-04,171309006130200,30.77
,2020-06,451100028330200,316.45
,2020-06,451100042330200,192.85
,2020-02,614400500,25.56
,2020-02,171100068610300,29.84
,2020-03,461800012330201,33.33
,2020-03,471104605610300,382.33
,2020-03,6211602,143.94
,2020-06,161200008800101,6652.06
,2020-04,461800008301201,4.13
,2020-04,461800012330201,4.11
,2020-06,451100020330200,771.46
,2020-03,461800010330201,12.43
,2020-05,171100063330200,12.81
,2020-06,471100053330200,555.57
,2020-01,471100056330226,46.75
,2020-03,471100071330200,382.56
,2020-03,471100063610300,6.88
,2020-05,171406565400500,27.9
,2020-05,171409090210500,85.55
,2020-06,151200020800305,199.46
,2020-06,171310008130200,171.18
,2020-06,461800010400301,97.94
,2020-02,171307506130200,49.6
,2020-06,451120064710100,2165.55
,2020-06,471100050610300,35.74
,2020-06,471100050130200,39.77
,2020-03,451100040332000,70.7
,2020-03,461800505110101,90.8
,2020-03,461800010301501,35.59
,2020-03,471708015700229,145.11
,2020-04,451100040332000,49.76
,2020-05,471100071331700,48.84
,2020-05,471309006130200,57.03
,2020-03,981305006130200,105.3
,2020-03,451100025330200,1348.86
,2020-05,461800008301501,24.78
,2020-01,471100050400326,3.18
,2020-05,171100090301200,25.88
,2020-05,151200032800305,96.02
,2020-03,612050016,226.0
,2020-03,6211903,82.98
,2020-03,461800014400301,777.21
,2020-02,171407777410100,32.5
,2020-03,171407777400600,77.33
,2020-04,6211901,41.48
,2020-04,471500125130200,62.44
,2020-03,171406565410100,90.54
,2020-02,471104605400326,27.68
,2020-05,451100040130200,6.3
,2020-03,451100036130200,7.57
,2020-03,461800008520701,62.02
,2020-03,461800505520101,74.76
,2020-03,471100053331600,132.97
,2020-05,171409090400400,65.86
,2020-03,151200036800305,97.4
,2020-04,171100063400330,7.4
,2020-03,161800010400301,1.21
,2020-02,161200008800102,14.97
,2020-03,161800505110101,64.43
,2020-03,451100042400300,4.08
,2020-02,171409090700100,210.89
,2020-03,171407777330204,30.16
,2020-02,171409090710200,98.3
,2020-03,981200010800300,96.61
,2020-03,171407777400400,72.57
,2020-01,171407777410100,9.9
,2020-03,612210200,253.15
,2020-02,623210200,13.56
,2020-03,171409090301200,73.42
,2020-03,171407777350100,83.71
,2020-02,471104605400700,3.72
,2020-03,614401000,59.96
,2020-03,171100060400330,19.74
,2020-05,461800505501401,59.92
,2020-07,451100022330200,904.47
,2020-07,461800014330201,2394.34
,2020-07,461800505110101,992.28
,2020-06,161200010800101,1043.01
,2020-07,171407777400300,1797.21
,2020-07,451100040400300,310.04
,2020-07,471100071330200,296.21
,2020-07,6313101,164481.27
,2020-07,151200032800300,1702.07
,2020-07,614700200,596.2
,2020-07,161200010800301,6468.82
,2020-07,161200010800303,145.15
,2020-07,461800000050010,40.66
,2020-06,171100068330200,15.86
,2020-07,171407777400500,175.46
,2020-07,451100040400700,350.43
,2020-07,171409090400200,9.73
,2020-06,461800007530101,133.71
,2020-06,171400125100700,229.91
,2020-06,471100065330200,151.33
,2020-07,461800014400301,220.4
,2020-07,171615075130205,399.42
,2020-07,6321306,636.94
,2020-07,171406565400100,78.29
,2020-07,471100050331700,59.28
,2020-06,615400300,133.2
,2020-07,6211411,888.8
,2020-07,171100063610330,28.42
,2020-07,461800007530101,1058.49
,2020-07,471100068400300,390.98
,2020-07,171100063401130,149.98
,2020-06,615400200,124.0
,2020-06,161800006110101,235.34
,2020-06,614100700,2666.91
,2020-07,451100042330200,0.95
,2020-06,471100050301500,32.07
,2020-06,171407777331000,272.73
,2020-07,171100065330200,115.44
,2020-07,472115080130200,348.95
,2020-07,461800014301501,66.8
,2020-07,471100058400300,74.81
,2020-07,471100063130200,261.46
,2020-06,614040016,462.04
,2020-07,471310008130200,29.87
,2020-07,171400125100700,65.0
